"","X1","X2"
"73010",9400,1873
"73011",9400,23162
"73012",9400,3227
"73013",9400,3408
"73014",9400,42529
"73015",9400,5932
"73016",9407,115899
"73017",9407,13453
"73018",9407,2773
"73019",9407,31652
"73020",9407,40936
"73021",9407,5625
"73022",9407,5673
"73023",9407,6509
"73024",9407,74235
"73025",9407,76724
"73026",9410,1024
"73027",9410,115906
"73028",9410,115907
"73029",9410,13760
"73030",9410,16309
"73031",9410,3585
"73032",9410,36449
"73033",9410,55015
"73034",9410,61046
"73035",9411,113887
"73036",9411,16881
"73037",9411,60314
"73038",9411,6129
"73039",9411,7792
"73040",9411,8085
"73041",9416,115921
"73042",9416,115928
"73043",9416,115929
"73044",9416,15179
"73045",9416,2297
"73046",9416,49849
"73047",9416,55062
"73048",9416,55871
"73049",9417,115932
"73050",9417,1873
"73051",9417,2463
"73052",9417,65424
"73053",9417,70336
"73054",9418,115939
"73055",9418,115940
"73056",9418,14127
"73057",9418,23718
"73058",9418,26246
"73059",9418,3902
"73060",9419,108240
"73061",9419,667
"73062",9419,66741
"73063",9419,6864
"73064",9419,724
"73065",9420,11344
"73066",9420,115941
"73067",9420,115943
"73068",9420,115948
"73069",9420,115956
"73070",9420,12901
"73071",9420,14461
"73072",9420,21690
"73073",9420,2419
"73074",9420,24230
"73075",9420,2463
"73076",9420,28395
"73077",9420,3981
"73078",9420,50573
"73079",9420,6137
"73080",9420,72869
"73081",9420,76780
"73082",9421,394
"73083",9422,12304
"73084",9422,28949
"73085",9423,3017
"73086",9423,36608
"73087",9423,8277
"73088",9430,104173
"73089",9430,115969
"73090",9430,115971
"73091",9430,17800
"73092",9430,2907
"73093",9430,34189
"73094",9430,3857
"73095",9430,43814
"73096",9430,5764
"73097",9430,5860
"73098",9430,89937
"73099",9431,3616
"73100",9431,7917
"73101",9431,9712
"73102",9435,10682
"73103",9435,11025
"73104",9435,115981
"73105",9435,115983
"73106",9435,11918
"73107",9435,11934
"73108",9435,14031
"73109",9435,173
"73110",9435,1877
"73111",9435,27506
"73112",9435,2775
"73113",9435,30680
"73114",9435,30958
"73115",9435,3877
"73116",9435,3911
"73117",9435,4039
"73118",9435,52241
"73119",9435,545
"73120",9435,7431
"73121",9435,77167
"73122",9435,80433
"73123",9436,107921
"73124",9436,115994
"73125",9436,2457
"73126",9436,60749
"73127",9436,61801
"73128",9436,72329
"73129",9436,93789
"73130",9436,9534
"73131",9440,10871
"73132",9440,1103
"73133",9440,11234
"73134",9440,116001
"73135",9440,16354
"73136",9440,17347
"73137",9440,17524
"73138",9440,184
"73139",9440,1879
"73140",9440,2414
"73141",9440,24737
"73142",9440,34498
"73143",9440,43385
"73144",9440,51274
"73145",9440,54498
"73146",9440,6060
"73147",9440,6114
"73148",9440,6128
"73149",9440,6148
"73150",9440,70619
"73151",9441,10274
"73152",9441,109541
"73153",9441,116007
"73154",9441,12302
"73155",9441,20003
"73156",9443,2214
"73157",9443,5440
"73158",9443,5836
"73159",9444,103746
"73160",9444,3221
"73161",9444,3408
"73162",9444,6561
"73163",9444,67477
"73164",9444,7611
"73165",9449,3862
"73166",9452,1032
"73167",9452,11022
"73168",9452,12259
"73169",9452,17045
"73170",9452,26509
"73171",9452,41103
"73172",9452,41261
"73173",9452,42900
"73174",9452,60563
"73175",9452,6347
"73176",9452,89407
"73177",9454,2115
"73178",9454,39296
"73179",9454,44393
"73180",9454,53823
"73181",9461,116026
"73182",9461,116031
"73183",9461,14337
"73184",9461,20216
"73185",9461,44150
"73186",9461,6509
"73187",9461,71746
"73188",9475,1098
"73189",9475,116051
"73190",9475,14806
"73191",9475,16029
"73192",9475,1634
"73193",9475,19620
"73194",9475,24277
"73195",9475,26809
"73196",9475,2689
"73197",9475,36470
"73198",9475,4201
"73199",9475,5637
"73200",9475,57287
"73201",9475,5874
"73202",9475,734
"73203",9475,94035
"73204",9477,116057
"73205",9477,116065
"73206",9477,12275
"73207",9477,12970
"73208",9477,17047
"73209",9477,2804
"73210",9477,3018
"73211",9477,45079
"73212",9477,45193
"73213",9477,6561
"73214",9479,116068
"73215",9479,116069
"73216",9479,116071
"73217",9479,116073
"73218",9479,116078
"73219",9479,116079
"73220",9479,13967
"73221",9479,13984
"73222",9479,14585
"73223",9479,1534
"73224",9479,18552
"73225",9479,19882
"73226",9479,21180
"73227",9479,21711
"73228",9479,29606
"73229",9479,3573
"73230",9479,3604
"73231",9479,38738
"73232",9479,39148
"73233",9479,4073
"73234",9479,40880
"73235",9479,54433
"73236",9479,6130
"73237",9479,676
"73238",9479,67831
"73239",9479,6989
"73240",9479,77886
"73241",9479,80893
"73242",9479,84986
"73243",9479,91919
"73244",9479,91940
"73245",9479,99214
"73246",9481,116081
"73247",9482,114381
"73248",9482,116088
"73249",9482,116097
"73250",9482,116102
"73251",9482,11918
"73252",9482,14990
"73253",9482,1538
"73254",9482,16728
"73255",9482,18607
"73256",9482,20000
"73257",9482,2290
"73258",9482,2396
"73259",9482,31466
"73260",9482,3601
"73261",9482,41260
"73262",9482,46059
"73263",9482,70342
"73264",9482,728
"73265",9482,80840
"73266",9482,91049
"73267",9484,106725
"73268",9484,19662
"73269",9484,97648
"73270",9488,116112
"73271",9488,14315
"73272",9488,14692
"73273",9488,15197
"73274",9488,17293
"73275",9488,23034
"73276",9488,25241
"73277",9488,5988
"73278",9491,10217
"73279",9491,11436
"73280",9491,15197
"73281",9491,16323
"73282",9491,16907
"73283",9491,2115
"73284",9491,4070
"73285",9491,4201
"73286",9491,47162
"73287",9491,49251
"73288",9491,6147
"73289",9491,6376
"73290",9491,88328
"73291",9493,116120
"73292",9493,72924
"73293",9494,2212
"73294",9494,23624
"73295",9494,3581
"73296",9494,4073
"73297",9494,45058
"73298",9494,9699
"73299",9496,10484
"73300",9496,1104
"73301",9496,116134
"73302",9496,116138
"73303",9496,1534
"73304",9496,1553
"73305",9496,1728
"73306",9496,19994
"73307",9496,2111
"73308",9496,25859
"73309",9496,2808
"73310",9496,34855
"73311",9496,35626
"73312",9496,35669
"73313",9496,363
"73314",9496,40993
"73315",9496,45251
"73316",9496,51824
"73317",9496,55036
"73318",9496,6893
"73319",9496,695
"73320",9496,74447
"73321",9498,2329
"73322",9498,2918
"73323",9498,3018
"73324",9498,42716
"73325",9498,45411
"73326",9498,51880
"73327",9498,61846
"73328",9498,7611
"73329",9498,8332
"73330",9498,94652
"73331",9498,98264
"73332",9510,116145
"73333",9510,19681
"73334",9510,3996
"73335",9510,74579
"73336",9510,94272
"73337",9510,9511
"73338",9510,98630
"73339",9513,12076
"73340",9513,13760
"73341",9513,16821
"73342",9513,17036
"73343",9513,17564
"73344",9513,659
"73345",9513,86023
"73346",9517,116160
"73347",9517,116161
"73348",9517,116162
"73349",9517,50454
"73350",9517,78872
"73351",9521,116164
"73352",9521,116168
"73353",9524,2298
"73354",9524,3523
"73355",9524,3986
"73356",9524,615
"73357",9524,71391
"73358",9524,96339
"73359",9531,116172
"73360",9531,2144
"73361",9531,2167
"73362",9531,41244
"73363",9531,5834
"73364",9531,61294
"73365",9532,35650
"73366",9532,37144
"73367",9536,1079
"73368",9536,31537
"73369",9536,67952
"73370",9536,78045
"73371",9542,17872
"73372",9542,17971
"73373",9542,2289
"73374",9542,52997
"73375",9542,53903
"73376",9542,7379
"73377",9542,7514
"73378",9544,107525
"73379",9544,56026
"73380",9544,63056
"73381",9544,6632
"73382",9545,11180
"73383",9545,11673
"73384",9545,11916
"73385",9545,12473
"73386",9545,13033
"73387",9545,16142
"73388",9545,2753
"73389",9545,30269
"73390",9545,34221
"73391",9545,36472
"73392",9545,393
"73393",9545,516
"73394",9545,54478
"73395",9545,5916
"73396",9545,68000
"73397",9545,700
"73398",9545,71823
"73399",9545,72523
"73400",9547,220
"73401",9547,363
"73402",9547,531
"73403",9547,55239
"73404",9550,116208
"73405",9550,22709
"73406",9550,23200
"73407",9550,25209
"73408",9550,6078
"73409",9550,67133
"73410",9550,67465
"73411",9554,10374
"73412",9554,116218
"73413",9554,25621
"73414",9554,5643
"73415",9554,88328
"73416",9555,116221
"73417",9555,116222
"73418",9555,20108
"73419",9555,24766
"73420",9555,47087
"73421",9555,61896
"73422",9555,8038
"73423",9557,100984
"73424",9557,2328
"73425",9557,5633
"73426",9558,116226
"73427",9558,13141
"73428",9558,17716
"73429",9558,38997
"73430",9558,45060
"73431",9559,116229
"73432",9559,17043
"73433",9559,5895
"73434",9561,116231
"73435",9561,14271
"73436",9561,25715
"73437",9561,44317
"73438",9561,6114
"73439",9561,99551
"73440",9568,363
"73441",9568,49859
"73442",9568,526
"73443",9568,72474
"73444",9572,1103
"73445",9572,14193
"73446",9572,15506
"73447",9572,659
"73448",9572,74460
"73449",9573,19833
"73450",9573,21121
"73451",9575,116244
"73452",9575,1584
"73453",9575,1587
"73454",9575,34533
"73455",9575,35626
"73456",9575,40070
"73457",9575,41566
"73458",9575,54889
"73459",9575,61793
"73460",9575,61841
"73461",9575,6354
"73462",9575,6371
"73463",9575,6418
"73464",9581,132
"73465",9581,1538
"73466",9581,1579
"73467",9581,1580
"73468",9581,16910
"73469",9581,23274
"73470",9581,24187
"73471",9581,24188
"73472",9581,24257
"73473",9581,26434
"73474",9581,27426
"73475",9581,37080
"73476",9581,376
"73477",9581,37669
"73478",9581,3892
"73479",9581,391
"73480",9581,40832
"73481",9581,40997
"73482",9581,43539
"73483",9581,43795
"73484",9581,44384
"73485",9581,49008
"73486",9581,5630
"73487",9581,5678
"73488",9581,69183
"73489",9581,700
"73490",9581,70298
"73491",9581,74947
"73492",9581,78130
"73493",9581,85274
"73494",9581,93974
"73495",9583,23032
"73496",9583,36568
"73497",9586,1557
"73498",9586,16120
"73499",9586,24226
"73500",9586,3569
"73501",9586,39145
"73502",9586,39718
"73503",9586,54894
"73504",9586,6371
"73505",9586,699
"73506",9588,116255
"73507",9588,1535
"73508",9588,24316
"73509",9588,54336
"73510",9589,20610
"73511",9589,5830
"73512",9589,62106
"73513",9593,2752
"73514",9593,36316
"73515",9593,50828
"73516",9593,5682
"73517",9594,1583
"73518",9594,24158
"73519",9594,3439
"73520",9594,61452
"73521",9594,651
"73522",9594,69439
"73523",9596,116265
"73524",9596,116268
"73525",9596,1590
"73526",9596,16120
"73527",9596,2145
"73528",9596,29195
"73529",9596,31072
"73530",9596,31680
"73531",9596,5681
"73532",9596,6764
"73533",9600,24230
"73534",9600,37420
"73535",9600,38994
"73536",9608,16120
"73537",9608,36392
"73538",9610,13163
"73539",9610,13174
"73540",9610,16453
"73541",9610,2448
"73542",9610,31434
"73543",9610,56911
"73544",9610,84814
"73545",9613,39538
"73546",9613,55317
"73547",9613,70299
"73548",9613,88696
"73549",9614,16386
"73550",9614,166
"73551",9614,2198
"73552",9614,2753
"73553",9614,3567
"73554",9614,55251
"73555",9616,10369
"73556",9616,116252
"73557",9616,1328
"73558",9616,24231
"73559",9616,39145
"73560",9616,40676
"73561",9616,44389
"73562",9616,49969
"73563",9616,51539
"73564",9616,62386
"73565",9616,6374
"73566",9618,116287
"73567",9618,16313
"73568",9618,41294
"73569",9618,51490
"73570",9620,2981
"73571",9620,699
"73572",9621,10370
"73573",9621,19649
"73574",9621,723
"73575",9622,113749
"73576",9622,13199
"73577",9622,3427
"73578",9622,51360
"73579",9622,83571
"73580",9622,84766
"73581",9622,94376
"73582",9624,17585
"73583",9624,541
"73584",9624,61876
"73585",9624,68903
"73586",9624,9321
"73587",9627,13768
"73588",9627,46826
"73589",9628,1741
"73590",9628,22049
"73591",9628,4465
"73592",9628,56670
"73593",9628,5839
"73594",9628,8808
"73595",9634,116300
"73596",9634,116302
"73597",9634,13020
"73598",9634,4383
"73599",9634,67835
"73600",9634,72066
"73601",9634,74064
"73602",9634,8542
"73603",9634,92105
"73604",9637,116306
"73605",9637,2746
"73606",9637,3394
"73607",9637,3408
"73608",9637,53985
"73609",9637,60038
"73610",9637,79441
"73611",9637,8679
"73612",9644,12894
"73613",9644,32826
"73614",9644,4465
"73615",9644,5620
"73616",9645,116320
"73617",9645,116327
"73618",9645,16317
"73619",9645,21719
"73620",9645,3017
"73621",9645,390
"73622",9645,41243
"73623",9645,43653
"73624",9645,45105
"73625",9645,50705
"73626",9647,114141
"73627",9647,14990
"73628",9647,1745
"73629",9647,17973
"73630",9647,24225
"73631",9647,44031
"73632",9656,20686
"73633",9656,47708
"73634",9656,60608
"73635",9656,81779
"73636",9657,116334
"73637",9657,60354
"73638",9662,16317
"73639",9662,50592
"73640",9662,62221
"73641",9665,116348
"73642",9665,116352
"73643",9665,12141
"73644",9665,1589
"73645",9665,16725
"73646",9665,2420
"73647",9665,2748
"73648",9665,2752
"73649",9665,45270
"73650",9665,50035
"73651",9665,66545
"73652",9666,10811
"73653",9666,12316
"73654",9666,15378
"73655",9666,15436
"73656",9666,23046
"73657",9666,24266
"73658",9666,2438
"73659",9666,3862
"73660",9666,39280
"73661",9666,41261
"73662",9666,4326
"73663",9666,50946
"73664",9666,5437
"73665",9666,56853
"73666",9666,57548
"73667",9666,58495
"73668",9666,58531
"73669",9666,80984
"73670",9666,9758
"73671",9669,116366
"73672",9669,28844
"73673",9669,35682
"73674",9669,37217
"73675",9669,42771
"73676",9669,47792
"73677",9669,71804
"73678",9669,7755
"73679",9669,91289
"73680",9671,116372
"73681",9671,116374
"73682",9671,44556
"73683",9678,2420
"73684",9678,24827
"73685",9678,36398
"73686",9678,64757
"73687",9691,10985
"73688",9691,14935
"73689",9691,19647
"73690",9691,27173
"73691",9691,50203
"73692",9691,659
"73693",9691,85224
"73694",9695,104532
"73695",9695,116411
"73696",9695,116413
"73697",9695,116417
"73698",9695,116419
"73699",9695,57208
"73700",9695,95288
"73701",9696,105551
"73702",9696,116427
"73703",9696,116429
"73704",9696,11849
"73705",9696,12974
"73706",9696,13163
"73707",9696,1553
"73708",9696,1569
"73709",9696,17035
"73710",9696,2144
"73711",9696,2163
"73712",9696,24252
"73713",9696,2981
"73714",9696,30356
"73715",9696,35869
"73716",9696,36008
"73717",9696,4158
"73718",9696,45636
"73719",9696,49996
"73720",9696,50099
"73721",9696,54998
"73722",9696,6513
"73723",9696,78993
"73724",9696,93667
"73725",9699,106185
"73726",9702,1199
"73727",9702,14113
"73728",9702,14813
"73729",9702,16734
"73730",9702,2170
"73731",9702,2252
"73732",9702,29612
"73733",9702,520
"73734",9702,5751
"73735",9708,11662
"73736",9708,25960
"73737",9708,83281
"73738",9709,27354
"73739",9709,61488
"73740",9709,9410
"73741",9720,116472
"73742",9720,18405
"73743",9720,45304
"73744",9720,45398
"73745",9720,48582
"73746",9720,69548
"73747",9720,70010
"73748",9720,71649
"73749",9720,7825
"73750",9720,92670
"73751",9721,116474
"73752",9721,116476
"73753",9721,116479
"73754",9721,116480
"73755",9721,2775
"73756",9721,31250
"73757",9721,45276
"73758",9728,116488
"73759",9728,116489
"73760",9728,116490
"73761",9728,116492
"73762",9728,14232
"73763",9728,35595
"73764",9728,49252
"73765",9728,50692
"73766",9728,514
"73767",9728,72409
"73768",9728,75989
"73769",9730,116499
"73770",9731,10484
"73771",9731,116503
"73772",9731,17011
"73773",9731,24191
"73774",9731,32617
"73775",9731,50446
"73776",9731,5842
"73777",9731,66666
"73778",9731,95741
"73779",9732,109181
"73780",9732,116505
"73781",9732,116511
"73782",9732,14846
"73783",9732,30111
"73784",9732,31781
"73785",9732,515
"73786",9732,724
"73787",9740,103847
"73788",9740,111938
"73789",9740,11550
"73790",9740,116518
"73791",9740,116519
"73792",9740,19681
"73793",9740,23203
"73794",9740,31494
"73795",9740,390
"73796",9740,43043
"73797",9740,54276
"73798",9740,6173
"73799",9740,679
"73800",9740,70078
"73801",9740,7611
"73802",9740,79847
"73803",9740,82502
"73804",9740,89493
"73805",9747,74598
"73806",9748,18088
"73807",9748,20646
"73808",9748,56664
"73809",9750,10143
"73810",9750,21721
"73811",9750,2288
"73812",9750,27500
"73813",9750,53819
"73814",9750,65465
"73815",9750,6569
"73816",9750,89901
"73817",9751,10619
"73818",9751,21773
"73819",9751,2409
"73820",9751,48926
"73821",9751,9410
"73822",9758,14023
"73823",9758,27078
"73824",9758,28356
"73825",9758,363
"73826",9758,65890
"73827",9758,8542
"73828",9758,94008
"73829",9759,16331
"73830",9759,23272
"73831",9759,61493
"73832",9760,10511
"73833",9760,1106
"73834",9760,114135
"73835",9760,116549
"73836",9760,116550
"73837",9760,116551
"73838",9760,13493
"73839",9760,13742
"73840",9760,14127
"73841",9760,14912
"73842",9760,15670
"73843",9760,19978
"73844",9760,21088
"73845",9760,2293
"73846",9760,2295
"73847",9760,24039
"73848",9760,24726
"73849",9760,40381
"73850",9760,45125
"73851",9760,46483
"73852",9760,54575
"73853",9760,5633
"73854",9760,5774
"73855",9760,5837
"73856",9760,61916
"73857",9760,62988
"73858",9760,74741
"73859",9760,8850
"73860",9761,10320
"73861",9761,116556
"73862",9761,16277
"73863",9761,24257
"73864",9761,47798
"73865",9761,7612
"73866",9764,2111
"73867",9764,5652
"73868",9764,98981
"73869",9772,11550
"73870",9772,116571
"73871",9772,18560
"73872",9772,223
"73873",9772,363
"73874",9772,53042
"73875",9772,65947
"73876",9772,83531
"73877",9773,116580
"73878",9773,19414
"73879",9774,103255
"73880",9774,116583
"73881",9774,116588
"73882",9774,116589
"73883",9774,29257
"73884",9774,98622
"73885",9775,1083
"73886",9775,116591
"73887",9775,1866
"73888",9775,2198
"73889",9775,2200
"73890",9775,42451
"73891",9775,43651
"73892",9775,51009
"73893",9776,116594
"73894",9776,11698
"73895",9776,15136
"73896",9776,17886
"73897",9776,3238
"73898",9776,3419
"73899",9776,34418
"73900",9776,34623
"73901",9776,53377
"73902",9776,65376
"73903",9779,12542
"73904",9779,19673
"73905",9779,51135
"73906",9779,76113
"73907",9780,23269
"73908",9780,24475
"73909",9780,41838
"73910",9780,45220
"73911",9790,2940
"73912",9790,60386
"73913",9790,99078
"73914",9797,102410
"73915",9797,103436
"73916",9797,116626
"73917",9797,116627
"73918",9797,116629
"73919",9797,12675
"73920",9797,14331
"73921",9797,24392
"73922",9797,2450
"73923",9797,45062
"73924",9797,54478
"73925",9797,55239
"73926",9797,56098
"73927",9797,6588
"73928",9797,659
"73929",9797,78876
"73930",9797,82512
"73931",9797,83616
"73932",9797,99870
"73933",9803,11821
"73934",9803,12820
"73935",9803,15896
"73936",9803,2978
"73937",9803,6588
"73938",9804,18613
"73939",9804,18663
"73940",9804,21217
"73941",9804,3486
"73942",9804,3593
"73943",9804,76352
"73944",9804,86187
"73945",9804,8803
"73946",9804,89167
"73947",9810,12799
"73948",9810,24240
"73949",9810,24266
"73950",9810,30177
"73951",9810,30411
"73952",9810,5619
"73953",9810,5642
"73954",9812,114805
"73955",9812,96587
"73956",9813,116648
"73957",9813,16079
"73958",9813,17347
"73959",9813,43653
"73960",9813,45275
"73961",9813,5603
"73962",9813,59573
"73963",9813,60155
"73964",9813,6059
"73965",9813,85956
"73966",9814,10368
"73967",9814,114723
"73968",9814,116650
"73969",9814,116653
"73970",9814,116654
"73971",9814,116656
"73972",9814,116658
"73973",9814,116663
"73974",9814,116665
"73975",9814,116666
"73976",9814,12665
"73977",9814,13707
"73978",9814,15615
"73979",9814,16845
"73980",9814,17017
"73981",9814,17564
"73982",9814,18632
"73983",9814,23489
"73984",9814,2427
"73985",9814,2810
"73986",9814,31158
"73987",9814,33526
"73988",9814,3459
"73989",9814,35063
"73990",9814,363
"73991",9814,38342
"73992",9814,42882
"73993",9814,43806
"73994",9814,46059
"73995",9814,47601
"73996",9814,47839
"73997",9814,51932
"73998",9814,55284
"73999",9814,55285
"74000",9814,5563
"74001",9814,6082
"74002",9814,67997
"74003",9814,68816
"74004",9814,68817
"74005",9814,79639
"74006",9814,81261
"74007",9814,86445
"74008",9814,97113
"74009",9816,116670
"74010",9816,116672
"74011",9816,13024
"74012",9816,19852
"74013",9816,21797
"74014",9816,55653
"74015",9816,5735
"74016",9816,98353
"74017",9823,116675
"74018",9823,12721
"74019",9823,12726
"74020",9823,12789
"74021",9823,16859
"74022",9823,18587
"74023",9823,33398
"74024",9823,3433
"74025",9823,36361
"74026",9823,390
"74027",9823,43801
"74028",9823,44298
"74029",9823,4465
"74030",9823,45479
"74031",9823,54407
"74032",9823,54773
"74033",9823,5619
"74034",9823,6128
"74035",9823,79383
"74036",9823,93679
"74037",9823,98943
"74038",9827,3425
"74039",9827,64259
"74040",9827,8604
"74041",9827,90751
"74042",9828,13226
"74043",9828,31253
"74044",9828,35862
"74045",9828,4048
"74046",9828,524
"74047",9828,54469
"74048",9828,726
"74049",9828,79216
"74050",9828,85224
"74051",9832,1023
"74052",9832,116693
"74053",9832,116697
"74054",9832,12543
"74055",9832,14932
"74056",9832,32599
"74057",9832,4275
"74058",9832,43486
"74059",9832,51225
"74060",9832,62450
"74061",9832,95985
"74062",9833,51568
"74063",9833,64689
"74064",9833,660
"74065",9834,116700
"74066",9834,14558
"74067",9834,14630
"74068",9834,24567
"74069",9834,59679
"74070",9834,80662
"74071",9835,23303
"74072",9835,31878
"74073",9835,39515
"74074",9837,116706
"74075",9837,116707
"74076",9837,33197
"74077",9837,7863
"74078",9838,110721
"74079",9838,116713
"74080",9838,11808
"74081",9838,13747
"74082",9838,14313
"74083",9838,14319
"74084",9838,1732
"74085",9838,2411
"74086",9838,2680
"74087",9838,2810
"74088",9838,32762
"74089",9838,48391
"74090",9838,526
"74091",9838,54311
"74092",9838,5963
"74093",9838,75968
"74094",9838,9410
"74095",9838,9411
"74096",9839,14936
"74097",9839,3494
"74098",9839,3604
"74099",9839,520
"74100",9839,5603
"74101",9839,5643
"74102",9839,60269
"74103",9839,65274
"74104",9840,10129
"74105",9840,101923
"74106",9840,102001
"74107",9840,116724
"74108",9840,116726
"74109",9840,1328
"74110",9840,1572
"74111",9840,1583
"74112",9840,17716
"74113",9840,19936
"74114",9840,2111
"74115",9840,27500
"74116",9840,27503
"74117",9840,28715
"74118",9840,2981
"74119",9840,3571
"74120",9840,39573
"74121",9840,65297
"74122",9840,81091
"74123",9842,12825
"74124",9842,19221
"74125",9842,50937
"74126",9843,106316
"74127",9843,108406
"74128",9843,110734
"74129",9843,16296
"74130",9843,32894
"74131",9843,59408
"74132",9843,74223
"74133",9843,94924
"74134",9844,116742
"74135",9844,116743
"74136",9844,1196
"74137",9844,11987
"74138",9844,18612
"74139",9844,18667
"74140",9844,2179
"74141",9844,2295
"74142",9844,45337
"74143",9844,56860
"74144",9844,67904
"74145",9844,6892
"74146",9844,97113
"74147",9845,116750
"74148",9845,32536
"74149",9845,56084
"74150",9845,63553
"74151",9846,1082
"74152",9846,116756
"74153",9846,1741
"74154",9846,1744
"74155",9846,18448
"74156",9846,5646
"74157",9846,5660
"74158",9846,6347
"74159",9847,14191
"74160",9847,14603
"74161",9847,32619
"74162",9847,81794
"74163",9849,44497
"74164",9849,59273
"74165",9849,75495
"74166",9849,75752
"74167",9850,25194
"74168",9850,67595
"74169",9850,76347
"74170",9851,11181
"74171",9851,11197
"74172",9851,116771
"74173",9851,116774
"74174",9851,12804
"74175",9851,143
"74176",9851,15996
"74177",9851,23585
"74178",9851,30139
"74179",9851,3037
"74180",9851,44429
"74181",9851,5633
"74182",9851,5643
"74183",9851,672
"74184",9851,8560
"74185",9851,9758
"74186",9853,109444
"74187",9853,116778
"74188",9853,116779
"74189",9853,13989
"74190",9853,56821
"74191",9853,58644
"74192",9853,74621
"74193",9853,76173
"74194",9853,8220
"74195",9853,86720
"74196",9853,90572
"74197",9854,10136
"74198",9854,110717
"74199",9854,113906
"74200",9854,116784
"74201",9854,5869
"74202",9854,74467
"74203",9854,86291
"74204",9854,92693
"74205",9855,11180
"74206",9855,116793
"74207",9855,116794
"74208",9855,93347
"74209",9857,10307
"74210",9857,13213
"74211",9857,19988
"74212",9857,21063
"74213",9857,22802
"74214",9857,24252
"74215",9857,26535
"74216",9857,38997
"74217",9857,5669
"74218",9857,6889
"74219",9858,10143
"74220",9858,10421
"74221",9858,10682
"74222",9858,10985
"74223",9858,11593
"74224",9858,116801
"74225",9858,11769
"74226",9858,11868
"74227",9858,11934
"74228",9858,12065
"74229",9858,13988
"74230",9858,17164
"74231",9858,17331
"74232",9858,17525
"74233",9858,18105
"74234",9858,18590
"74235",9858,18663
"74236",9858,1874
"74237",9858,21723
"74238",9858,2191
"74239",9858,2222
"74240",9858,2294
"74241",9858,2297
"74242",9858,2396
"74243",9858,2414
"74244",9858,2437
"74245",9858,2438
"74246",9858,24809
"74247",9858,25090
"74248",9858,25308
"74249",9858,27024
"74250",9858,27027
"74251",9858,30243
"74252",9858,30244
"74253",9858,3857
"74254",9858,3908
"74255",9858,3918
"74256",9858,4039
"74257",9858,51101
"74258",9858,5946
"74259",9858,6142
"74260",9858,6168
"74261",9858,64915
"74262",9858,6757
"74263",9858,6939
"74264",9858,716
"74265",9858,7195
"74266",9858,7592
"74267",9858,76922
"74268",9858,9421
"74269",9863,15595
"74270",9863,4074
"74271",9863,54391
"74272",9863,5931
"74273",9863,90762
"74274",9866,12542
"74275",9866,48651
"74276",9866,6661
"74277",9867,1109
"74278",9867,18114
"74279",9867,70158
"74280",9867,7792
"74281",9867,79414
"74282",9868,10367
"74283",9868,116818
"74284",9868,18583
"74285",9868,20278
"74286",9868,2319
"74287",9868,359
"74288",9868,61908
"74289",9868,79283
"74290",9868,89785
"74291",9868,9404
"74292",9869,33396
"74293",9869,6509
"74294",9869,91037
"74295",9870,116825
"74296",9870,116826
"74297",9870,11807
"74298",9870,24152
"74299",9870,94224
"74300",9871,1083
"74301",9871,17518
"74302",9876,116841
"74303",9876,116843
"74304",9876,116848
"74305",9876,14062
"74306",9876,16066
"74307",9876,53063
"74308",9876,62765
"74309",9876,92653
"74310",9876,95683
"74311",9877,11436
"74312",9877,11664
"74313",9877,134
"74314",9877,1590
"74315",9877,2151
"74316",9877,2212
"74317",9877,23290
"74318",9877,2939
"74319",9877,358
"74320",9877,36381
"74321",9877,40085
"74322",9877,40750
"74323",9877,47286
"74324",9877,54360
"74325",9877,57010
"74326",9877,62107
"74327",9877,6517
"74328",9877,700
"74329",9877,75018
"74330",9877,97918
"74331",9880,104585
"74332",9880,10602
"74333",9880,11157
"74334",9880,1580
"74335",9880,2143
"74336",9880,24178
"74337",9880,24874
"74338",9880,28523
"74339",9880,3066
"74340",9880,3398
"74341",9880,34850
"74342",9880,47287
"74343",9880,48597
"74344",9880,4981
"74345",9880,51637
"74346",9880,97817
"74347",9881,11818
"74348",9881,18587
"74349",9881,21088
"74350",9881,2410
"74351",9881,62271
"74352",9881,734
"74353",9882,12767
"74354",9882,2115
"74355",9882,73727
"74356",9883,1109
"74357",9883,116866
"74358",9883,14931
"74359",9883,2329
"74360",9883,2795
"74361",9883,2976
"74362",9883,44298
"74363",9883,5880
"74364",9883,700
"74365",9885,11550
"74366",9885,1196
"74367",9885,17031
"74368",9885,26126
"74369",9885,58875
"74370",9885,708
"74371",9885,76465
"74372",9885,76676
"74373",9885,84907
"74374",9885,9410
"74375",9885,9511
"74376",9886,17198
"74377",9886,1811
"74378",9886,20000
"74379",9886,2622
"74380",9886,79867
"74381",9886,9423
"74382",9887,1026
"74383",9887,108723
"74384",9887,115174
"74385",9887,116870
"74386",9887,116879
"74387",9887,116889
"74388",9887,116890
"74389",9887,116893
"74390",9887,116894
"74391",9887,116904
"74392",9887,116905
"74393",9887,13279
"74394",9887,19830
"74395",9887,20226
"74396",9887,20884
"74397",9887,2398
"74398",9887,30405
"74399",9887,3898
"74400",9887,39224
"74401",9887,84702
"74402",9888,8808
"74403",9889,114402
"74404",9889,116913
"74405",9889,116914
"74406",9889,116918
"74407",9889,116921
"74408",9889,12948
"74409",9889,15560
"74410",9889,1728
"74411",9889,2811
"74412",9889,34194
"74413",9889,36885
"74414",9889,40798
